FechaSalida;FechaEntrada;Motivo;Ocupacion;Estadia;Gente;GastoTotal;GastoAlojamiento;GastoAlimentacion;GastoTransporteInternac;GatoTransporteLocal;GastoCultural;GastoTours;GastoCompras;GastoResto
24/6/2024;3/7/2024;Visita familiares / amigos;Jubilado, Pensionista;9;1;595.27;0;150;90;0;65.72;0;100;279.55
24/6/2024;1/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;1250;450;230.32;0;81.85;231.63;0;196.3;59.9
25/6/2024;28/6/2024;Visita familiares / amigos;Trabajador dependiente;3;2;545.79;0;152.34;0;158.86;0;0;234.59;0
25/6/2024;28/6/2024;Visita familiares / amigos;Trabajador dependiente;3;3;818.68;0;228.52;0;238.29;0;0;351.88;0
25/6/2024;28/6/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;600;101.86;130.14;101.86;135.71;112.29;0;120;0
25/6/2024;5/7/2024;Visita familiares / amigos;Profesional independiente;10;2;387.75;0;175.29;0;62.29;0;0;104.58;45.59
25/6/2024;25/7/2024;Visita familiares / amigos;Estudiante;30;1;1100;0;0;1900;0;0;0;1100;0
26/6/2024;26/6/2024;Tratamiento Salud;Profesional dependiente;1;1;6.37;0;0;0;6.37;0;0;0;0
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;1;15.61;0;0;0;15.61;0;0;0;0
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;1;63.67;0;0;0;63.67;0;0;0;0
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;2;87.86;0;0;0;36.93;0;0;50.93;0
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;3;38.2;0;0;0;0;0;0;38.2;0
26/6/2024;26/6/2024;Compras;Profesional dependiente;1;1;54.75;0;0;0;54.75;0;0;0;0
26/6/2024;26/6/2024;Tratamiento Salud;Profesional dependiente;1;1;9.37;0;0;0;0;0;0;0;9.37
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;2;50.93;0;24.93;0;26;0;0;0;0
26/6/2024;26/6/2024;Compras;Trabajador dependiente;1;3;57.3;0;25.47;0;31.83;0;0;0;0
26/6/2024;28/6/2024;Visita familiares / amigos;Trabajador dependiente;2;4;254.66;0;55.33;0;20.85;0;0;165.05;13.43
26/6/2024;28/6/2024;Visita familiares / amigos;Trabajador dependiente;2;2;500;0;114.88;0;119.79;0;0;265.34;0
26/6/2024;29/6/2024;Visita familiares / amigos;Profesional dependiente;3;2;650;0;181.43;0;189.19;0;0;279.38;0
26/6/2024;5/7/2024;Religion y Peregrinaciones;Profesional independiente;9;4;3000;788.07;728.04;0;900.81;209.38;0;373.69;0
26/6/2024;8/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;12;4;1200;331.33;306.09;0;378.73;66.02;0;117.83;0
26/6/2024;5/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;4;700.29;217.47;157.76;0;56.06;123.4;0;104.58;41.03
26/6/2024;1/7/2024;Visita familiares / amigos;Jubilado, Pensionista;5;2;298.79;0;106.38;0;37.81;0;0;126.93;27.67
26/6/2024;4/7/2024;Visita familiares / amigos;Trabajador Independiente;8;2;248.99;0;183.71;0;65.28;0;0;0;0
26/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;3;1600;460;1140;666;0;0;0;0;0
26/6/2024;26/7/2024;Trabajo / Profesion;Profesional dependiente;30;1;3000;1966.05;0;0;668.29;0;0;365.66;0
26/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;1100;0;319.9;0;395.81;138;0;246.3;0
27/6/2024;29/6/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;2;1;159.56;55.83;50.78;0;52.95;0;0;0;0
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;3;2000;300;502.47;700;44.47;74.12;0;464.24;614.69
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;1000;227.34;210.03;0;259.87;108.72;0;194.04;0
27/6/2024;2/7/2024;Visita familiares / amigos;Trabajador dependiente;5;3;572.68;0;199.19;179.27;0;72.55;0;129.49;171.45
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;5;3022.34;687.1;634.77;0;785.4;328.6;0;586.47;0
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;1500;341.01;315.04;0;389.8;163.09;0;291.07;0
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1465.21;322.6;298.03;134.79;368.75;154.28;46.2;275.35;0
27/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;3;1200;173.27;250;500;198.05;82.86;0;300;195.82
27/6/2024;5/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;2;1500;485.65;300;0;60;300;0;262.73;91.62
27/6/2024;9/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;12;2;5446.96;1547.31;1056.71;1353.04;268.09;690.21;532.37;1352.27;0
27/6/2024;17/7/2024;Ocio, Recreo, Vacaciones;Desocupado;20;4;30000;17126.43;11696.15;0;0;0;0;0;1177.42
28/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;5;6000;500;2362.22;1400;200;1019.05;100;1818.73;0
28/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;3;1300;258.33;150;400;295.29;154.43;0;150;291.95
28/6/2024;2/7/2024;Compras;Profesional dependiente;4;2;1261.93;293.31;247.03;338.07;99.7;212.76;0;409.14;0
28/6/2024;2/7/2024;Visita familiares / amigos;Trabajador dependiente;4;3;800;0;198.05;0;245.05;128.16;0;228.73;0
28/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;1040.35;219.87;203.13;0;251.33;131.44;0;234.59;0
28/6/2024;5/7/2024;Visita familiares / amigos;Jubilado, Pensionista;7;2;600;0;207.09;0;256.24;0;0;136.67;0
28/6/2024;3/7/2024;Visita familiares / amigos;Jubilado, Pensionista;5;2;400;0;126.53;0;156.56;0;0;116.91;0
28/6/2024;3/7/2024;Visita familiares / amigos;Profesional dependiente;5;2;350;0;110.72;0;136.99;0;0;102.29;0
28/6/2024;5/7/2024;Visita familiares / amigos;Profesional independiente;7;2;200;0;0;0;0;0;0;200;0
28/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;4;995.97;448.18;373.49;0;58.89;20.53;0;36.65;58.23
28/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;875;184.93;170.84;134.79;211.38;110.55;0;197.3;0
28/6/2024;2/7/2024;Trabajo / Profesion;Profesional dependiente;4;1;464.25;200;100;200;40;0;0;0;124.25
28/6/2024;3/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;600;153.04;141.39;0;174.94;0;0;130.63;0
28/6/2024;3/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;1000;300;125.68;230;155.51;65.06;0;200;153.75
28/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;500;149.39;156.71;174.29;193.9;0;0;0;0
28/6/2024;2/7/2024;Visita familiares / amigos;Trabajador Independiente;4;2;497.98;0;174.29;156.86;0;99.6;0;108.82;115.27
28/6/2024;12/7/2024;Estudios;Estudiante;14;2;0;0;0;0;0;0;0;0;0
28/6/2024;5/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;4;2000;600;544.42;0;50;200;0;463.99;141.59
28/6/2024;5/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;1;312.81;144.06;42.68;0;0;0;0;126.07;0
28/6/2024;2/7/2024;Visita familiares / amigos;Trabajador dependiente;4;2;900;0;222.81;134.79;275.69;144.18;0;257.32;0
29/6/2024;2/7/2024;Visita familiares / amigos;Trabajador dependiente;3;2;575.43;0;152.34;0;188.5;0;0;234.59;0
29/6/2024;10/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;11;3;1500;420.01;222.37;0;20;200;0;162.95;474.67
29/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;1120.46;423.29;298.79;0;49.8;124.5;0;96.42;127.67
29/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;1307.66;247.36;228.52;202.18;282.74;197.16;0;351.88;0
29/6/2024;2/7/2024;Visita familiares / amigos;Trabajador dependiente;3;1;353.43;0;76.17;67.39;94.25;65.72;0;117.29;0
29/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;1190.48;220;560;300;80;0;120;117.29;93.18
29/6/2024;3/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;4;2;600;163.72;151.25;0;187.15;97.88;0;0;0
29/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;800;216;150;155;110.42;77;0;137.42;109.17
29/6/2024;2/7/2024;Visita familiares / amigos;Profesional independiente;3;1;373.49;0;99.6;79.68;0;124.5;0;83.25;66.14
29/6/2024;17/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;18;3;1304.81;1304.81;0;0;0;0;0;0;0
29/6/2024;5/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;4;800;276.51;200.59;0;71.28;0;0;199.45;52.17
29/6/2024;8/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;4;1500;700;280.95;0;40;219.75;0;186.23;73.06
29/6/2024;5/7/2024;Visita familiares / amigos;Trabajador Independiente;6;4;1000;400;191.59;0;68.09;100;0;190.5;49.83
29/6/2024;9/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;10;1;993.93;500.57;363.14;206.07;0;0;130.22;0;0
29/6/2024;3/7/2024;Visita familiares / amigos;Otros;4;2;200;0;58.96;0;72.95;0;0;68.09;0
29/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;5;1000;360;250;0;123.66;51.74;0;92.34;122.26
30/6/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;4;1500;600;350;0;180;139.5;71.06;118.22;41.23
30/6/2024;3/7/2024;Compras;Trabajador dependiente;3;2;600;133.65;123.47;0;152.77;0;0;190.12;0
30/6/2024;2/7/2024;Visita familiares / amigos;Jubilado, Pensionista;2;1;800;0;154.42;180;0;100;0;356.67;188.91
30/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;4;4;1120;320;300;0;30;200;0;250;20
30/6/2024;3/7/2024;Trabajo / Profesion;Profesional independiente;3;1;200;65.21;60.25;0;74.54;0;0;0;0
30/6/2024;4/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;4;1200;100;464.06;250;50;50;0;535.94;0
30/6/2024;3/7/2024;Visita familiares / amigos;Trabajador dependiente;3;1;200;0;0;0;0;0;0;200;0
30/6/2024;5/7/2024;Visita familiares / amigos;Trabajador dependiente;5;3;1000;0;252.75;0;89.82;355.86;0;301.57;0
30/6/2024;2/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;3;381.8;221.27;160.52;618.2;0;0;0;0;0
30/6/2024;2/7/2024;Trabajo / Profesion;Profesional independiente;2;1;450;146.79;97.37;369.41;205.84;0;0;0;0
30/6/2024;8/7/2024;Ocio, Recreo, Vacaciones;Otros;8;3;1500;452.84;300;0;116.74;300;0;244.98;85.43
1/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;11;4;2000;700;300;0;60;148.87;0;700;91.13
1/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;10;2;500;212.71;196.51;0;0;0;0;90.78;0
1/7/2024;4/7/2024;Ocio, Recreo, Vacaciones;Estudiante;3;2;551.84;164.9;152.34;0;0;0;0;234.59;0
1/7/2024;5/7/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;4;2;908.91;219.87;203.13;0;251.33;0;0;234.59;0
1/7/2024;5/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;900;250.8;231.69;0;0;149.93;0;267.58;0
1/7/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;497.98;186.74;149.39;0;37.35;49.8;0;41.63;33.07
1/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;4;2402.54;931.03;300;0;780.18;134.48;0;222.37;34.48
1/7/2024;9/7/2024;Trabajo / Profesion;Profesional dependiente;8;1;854.45;400;203.13;119.92;251.33;0;0;0;0
1/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;9;4;3000;1000;600;500;200;170.49;0;304.29;725.22
1/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;600;149.32;137.95;0;170.68;51.01;0;91.04;0
1/7/2024;4/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;400;89.1;82.31;200;101.84;0;0;126.75;0
1/7/2024;3/7/2024;Trabajo / Profesion;Profesional dependiente;2;1;400;91.65;50;90;104.77;0;0;50;103.58
1/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;11;1;100;0;70.42;84.66;0;0;0;29.58;0
1/7/2024;11/7/2024;Tratamiento Salud;Jubilado, Pensionista;10;1;300;0;44.7;0;55.3;0;0;200;0
1/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;3;1114.74;502.76;299.02;660;37.24;275.72;0;0;0
1/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;11;4;3020.44;1063.17;771.28;0;274.09;493.59;0;418.3;0
1/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;1000;400;250;0;70;132.95;0;112.67;34.38
1/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;7;2;2074.15;445.58;295.57;0;624.8;208.84;0;499.37;0
1/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;3;2223;810;306.45;690;73.91;423.71;0;608.92;0
1/7/2024;9/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;2;4135.44;1108.42;328.42;2440;82.11;41.05;87.47;2487.97;0
1/7/2024;4/7/2024;Trabajo / Profesion;Profesional dependiente;3;2;400;201.69;146.31;0;52;0;0;0;0
2/7/2024;5/7/2024;Trabajo / Profesion;Profesional dependiente;3;1;252.87;82.45;76.17;0;94.25;0;0;0;0
2/7/2024;4/7/2024;Visita familiares / amigos;Trabajador dependiente;2;3;310.99;0;87.15;0;24.9;0;0;74.7;124.25
2/7/2024;9/7/2024;Visita familiares / amigos;Trabajador dependiente;7;4;500;0;172.58;0;213.53;0;0;113.89;0
2/7/2024;9/7/2024;Visita familiares / amigos;Trabajador dependiente;7;3;885.09;0;533.2;0;0;0;0;351.88;0
2/7/2024;17/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;15;4;2501.52;1449.78;1051.74;0;0;0;0;0;0
2/7/2024;9/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;2;4151.13;1024.54;303.57;2196;75.89;171.69;87.47;2487.97;0
2/7/2024;5/7/2024;Visita familiares / amigos;Trabajador dependiente;3;2;400;0;119.62;0;42.51;0;0;237.87;0
2/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;1610.82;398.39;373.49;0;87.15;124.5;99.6;418.3;109.41
3/7/2024;10/7/2024;Visita familiares / amigos;Trabajador dependiente;7;4;2322.64;0;710.94;0;879.65;262.88;0;469.17;0
3/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;4;1400;348.42;321.88;0;398.26;119.02;0;212.42;0
3/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;3;1500;600;159.44;0;197.27;148.25;0;200;195.05
3/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;3;1300;400;200;0;198.25;200;0;105.74;196.01
3/7/2024;5/7/2024;Trabajo / Profesion;Profesional dependiente;2;1;190;61.95;57.23;0;70.81;0;0;0;0
3/7/2024;7/7/2024;Visita familiares / amigos;Estudiante;4;1;183.01;0;0;119.92;0;65.72;0;117.29;0
3/7/2024;13/7/2024;Visita familiares / amigos;Trabajador dependiente;10;1;200;0;74.09;0;91.68;0;0;34.23;0
3/7/2024;9/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;3;419.46;144.98;105.17;0;37.38;0;0;104.58;27.35
3/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;3;2350;850;600;0;250;200;0;350;100
3/7/2024;8/7/2024;Visita familiares / amigos;Profesional dependiente;5;4;580;0;227.58;0;80.88;0;0;271.54;0
3/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;1045.76;398.39;298.79;0;149.39;98.02;0;83.07;18.11
3/7/2024;5/7/2024;Visita familiares / amigos;Trabajador dependiente;2;2;345;0;79.52;0;28.26;0;0;237.22;0
3/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;600;136.4;126.02;0;155.92;65.23;0;116.43;0
3/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;1500;460.74;425.65;0;0;220.35;0;393.26;0
3/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;4;1800;593.75;430.74;0;153.07;336.92;0;285.52;0
4/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;500;105.67;97.62;0;120.79;63.17;0;112.74;0
4/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;2;1040.35;219.87;203.13;0;251.33;131.44;0;234.59;0
4/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;8;4;2513.14;500;300;0;50;200;0;469.17;993.96
4/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;3;1500;390.12;222.37;0;30;116.61;0;300;440.9
4/7/2024;9/7/2024;Visita familiares / amigos;Profesional dependiente;5;4;300;0;94.9;0;117.42;0;0;87.68;0
4/7/2024;9/7/2024;Visita familiares / amigos;Otros;5;1;309.97;0;126.95;119.92;0;65.72;0;117.29;0
4/7/2024;9/7/2024;Visita familiares / amigos;Trabajador dependiente;5;1;244.25;0;126.95;0;0;0;0;117.29;0
4/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;1500;550;300;300;50;101.35;30.35;180.89;287.41
4/7/2024;7/7/2024;Visita familiares / amigos;Jubilado, Pensionista;3;1;260.08;0;102.4;119.92;0;0;0;157.68;0
4/7/2024;8/7/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;4;2;399.22;0;140.23;0;49.83;0;0;209.15;0
4/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;4;1800;560;400;0;220;289.31;0;245.18;85.5
4/7/2024;8/7/2024;Visita familiares / amigos;Trabajador dependiente;4;2;500;0;175.63;0;62.42;0;0;261.95;0
4/7/2024;9/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;3;1000;360.05;332.63;0;0;0;0;307.32;0
4/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;1;1000;0;376.47;400;0;0;0;623.53;0
5/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;3;600;0;163.09;0;201.8;84.43;0;150.68;0
5/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;6;2;400;81.49;75.29;67.39;93.15;0;0;57.97;92.1
5/7/2024;9/7/2024;Trabajo / Profesion;Profesional dependiente;4;1;480.08;116.13;107.29;119.92;132.75;0;0;123.91;0
5/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;4;2130.66;280;710.94;0;20;100;0;150;869.72
5/7/2024;5/7/2024;Compras;Trabajador Independiente;1;3;99.6;0;17.74;0;0;0;0;81.86;0
5/7/2024;5/7/2024;Compras;Trabajador Independiente;1;2;74.7;0;0;0;0;0;0;74.7;0
5/7/2024;5/7/2024;Compras;Jubilado, Pensionista;1;2;69.72;0;0;0;0;0;0;69.72;0
5/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;769.29;0;124.5;156.86;0;99.6;0;234.59;310.61
5/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;600;153.04;141.39;0;174.94;0;0;130.63;0
5/7/2024;8/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;600;113.5;104.85;0;129.73;90.46;0;161.46;0
5/7/2024;7/7/2024;Visita familiares / amigos;Trabajador dependiente;2;1;180.08;0;54.41;119.92;0;0;0;125.67;0
5/7/2024;9/7/2024;Visita familiares / amigos;Trabajador dependiente;4;3;750;0;241.4;0;85.79;0;0;360.04;62.78
5/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;7;1800;600;400;0;250;140;0;314.14;95.86
5/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;1600;600;450;0;200;180;0;130.25;39.75
5/7/2024;5/7/2024;Compras;Trabajador dependiente;1;2;74.7;0;13.3;0;0;0;0;61.39;0
5/7/2024;7/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;2;3;120;0;20.54;119.92;25.42;26.59;0;47.45;0
5/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;800;181.87;168.02;0;207.89;86.98;0;155.24;0
5/7/2024;25/7/2024;Visita familiares / amigos;Profesional dependiente;20;1;4500;0;1864.57;1900;473.04;730.73;0;1431.66;0
6/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;4;4;1000;211.34;195.25;0;241.58;126.34;0;225.49;0
6/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;4;3766.52;989.42;914.07;0;1130.98;262.88;0;469.17;0
6/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;3;1783.68;350;457.03;0;59.3;148.25;10;200;559.1
6/7/2024;10/7/2024;Visita familiares / amigos;Profesional dependiente;4;2;500;0;123.78;0;153.16;80.1;0;142.96;0
6/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;2;694.05;137.42;126.95;67.39;157.08;0;0;117.29;155.31
6/7/2024;16/7/2024;Otros;Trabajador Independiente;10;2;2660.35;776.22;300;250;628.32;100;0;234.59;621.23
6/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;300;59.4;54.87;67.39;67.9;0;0;50.7;67.13
6/7/2024;9/7/2024;Visita familiares / amigos;Jubilado, Pensionista;3;1;183.01;0;0;119.92;0;65.72;0;117.29;0
6/7/2024;10/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;500;139.33;128.72;0;0;83.29;0;148.66;0
6/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;4;1500;1000;135.91;273.89;168.16;70.36;0;125.57;0
6/7/2024;10/7/2024;Visita familiares / amigos;Trabajador dependiente;4;1;497.98;0;124.5;104.58;0;49.8;0;124.5;199.19
6/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;3;1372.06;480;300;0;160;150;0;200;82.06
6/7/2024;8/7/2024;Visita familiares / amigos;Trabajador dependiente;2;2;398.39;0;149.39;0;64.74;0;0;184.25;0
7/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1208.94;274.84;253.91;0;314.16;131.44;0;234.59;0
7/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;2;694.05;137.42;126.95;0;157.08;0;0;117.29;155.31
7/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;3429.36;879.49;812.5;0;1005.31;262.88;0;469.17;0
7/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;3;2556.73;500;609.38;0;50;300;0;351.88;745.47
7/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;1500;500;198.11;0;245.13;200;0;114.4;242.36
7/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Estudiante;8;2;1500;244.41;300;0;279.37;0;0;400;276.22
7/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;3;1300;500;199.94;0;40;200;0;115.46;244.6
7/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;3;800;300;120.39;0;20;62.32;0;150;147.28
7/7/2024;11/7/2024;Visita familiares / amigos;Trabajador dependiente;4;1;468.77;0;101.56;67.39;125.66;0;0;117.29;124.25
7/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;5;1386.1;549.68;507.81;599.62;0;328.6;0;0;0
7/7/2024;12/7/2024;Visita familiares / amigos;Trabajador dependiente;5;3;600;0;600;298.79;0;0;0;0;0
7/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;1300;295.54;273.03;0;337.82;141.34;0;252.26;0
7/7/2024;17/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;10;1;1500;0;537.76;0;136.43;0;0;825.81;0
8/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;2;722.08;160.84;148.59;239.85;183.85;0;0;228.8;0
8/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;2;450;146.73;135.55;239.85;167.72;0;0;0;0
8/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;3;578.7;109.94;101.56;0;125.66;0;0;117.29;124.25
8/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;4;3092.2;769.55;710.94;0;879.65;262.88;0;469.17;0
8/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;4;1200;298.64;275.9;0;341.37;102.02;0;182.07;0
8/7/2024;16/7/2024;Visita familiares / amigos;Estudiante;8;1;800;0;134.93;130;0;200;0;300;165.07
8/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;924.76;192.39;177.73;119.92;219.91;0;0;117.29;217.43
8/7/2024;15/7/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;2;924.76;192.39;177.73;119.92;219.91;0;0;117.29;217.43
8/7/2024;12/7/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;4;3;622.48;208.13;192.28;0;0;0;0;222.06;0
8/7/2024;11/7/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;800;70;102.8;150;127.2;0;0;500;0
8/7/2024;9/7/2024;Tratamiento Salud;Profesional independiente;1;2;0;0;0;0;0;0;0;0;0
8/7/2024;18/7/2024;Visita familiares / amigos;Trabajador dependiente;10;2;1773.09;0;496.22;1353.04;125.89;388.94;0;762.03;0
8/7/2024;20/7/2024;Ocio, Recreo, Vacaciones;Profesional independiente;12;2;2000;629.68;430.03;0;109.1;280.88;0;550.31;0
